latitude,longitude,photocount,marker_title
40.694947,-73.992100,7,Clinton St & Pierrepont St
40.693605,-73.992744,10,Clinton St & Remsen St
40.720193,-73.984480,1,Clinton St & Stanton St
40.690897,-73.994046,8,Clinton St & State St
40.632304,-74.077123,1,Clinton St & Van Duzer St
40.617615,-74.104613,5,Clove Rd & Beverly Ave
40.623067,-74.113366,5,Clove Rd & Broadway
40.629242,-74.123213,2,Clove Rd & Delafield Ave
40.629852,-74.123620,1,Clove Rd & Disosway Pl
40.598517,-74.082209,4,Clove Rd & Hylan Blvd
40.608640,-74.090972,10,Clove Rd & Richmond Rd
40.614612,-74.102112,1,Clove Rd & Schoharie St
40.601944,-74.082201,9,Clove Rd & W Fingerboard Rd
40.706479,-73.963731,4,Clymer St & Bedford Ave
40.704262,-73.967186,1,Clymer St & Kent Ave
40.580202,-74.108332,1,Colfax Ave & N Railroad Ave
40.702817,-73.743887,2,Colfax St & Murdock Ave
40.815246,-73.922177,6,College Ave & E 145th St
40.833427,-73.913001,1,College Ave & E 168th St
40.621021,-74.131820,1,College Ave & Jewett Ave
40.621230,-74.129179,1,College Ave & New York Pl
40.788960,-73.846529,3,College Pl & 9th Rd
40.765344,-73.835395,2,Collins Pl & 34th Ave
40.635462,-74.032059,1,Colonial Rd & 71st St
40.700303,-73.995395,2,Columbia Hts & Cranberry St
40.699663,-73.995687,3,Columbia Hts & Orange St
40.696368,-73.997168,17,Columbia Hts & Pierrepont St Exd
40.699011,-73.996000,6,Columbia Hts & Pineapple St
40.688419,-74.001061,2,Columbia St & Baltic St
40.673304,-74.008338,1,Columbia St & Bay St
40.715311,-73.981191,7,Columbia St & Broome St
40.675259,-74.007388,7,Columbia St & Bush St
40.689655,-74.000468,1,Columbia St & Congress St
40.685754,-74.002349,2,Columbia St & Degraw St
40.716405,-73.980564,2,Columbia St & Delancey St N
40.677723,-74.006231,3,Columbia St & Huntington St
40.687765,-74.001379,1,Columbia St & Kane St
40.678481,-74.005856,3,Columbia St & Nelson St
40.717498,-73.979992,7,Columbia St & Rivington St
40.679756,-74.005242,3,Columbia St & Seabring St
40.682377,-74.003979,3,Columbia St & Summit St
40.684391,-74.003010,2,Columbia St & Union St
40.677201,-74.006492,1,Columbia St & W 9th St
40.689067,-74.000754,1,Columbia St & Warren St
40.795422,-73.965668,2,Columbus Ave & W 100th St
40.797944,-73.963828,3,Columbus Ave & W 104th St
40.800555,-73.961923,2,Columbus Ave & W 108th St
40.770481,-73.983864,10,Columbus Ave & W 61st St
40.772959,-73.982108,16,Columbus Ave & W 65th St
40.773621,-73.981573,13,Columbus Ave & W 66th St
40.774866,-73.980665,6,Columbus Ave & W 68th St
40.777420,-73.978802,12,Columbus Ave & W 72nd St
40.778099,-73.978306,2,Columbus Ave & W 73rd St
40.779363,-73.977383,3,Columbus Ave & W 75th St
40.780648,-73.976446,3,Columbus Ave & W 77th St
40.783260,-73.974541,5,Columbus Ave & W 81st St
40.786498,-73.972179,8,Columbus Ave & W 86th St
40.793133,-73.967341,13,Columbus Ave & W 96th St
40.767900,-73.982003,42,Columbus Cir & 8th Ave
40.677086,-73.922825,1,Columbus Pl & Atlantic Ave
40.838315,-73.841561,1,Commerce Ave & Butler Pl
40.731552,-74.004985,15,Commerce St & Bedford St
40.736370,-73.958321,4,Commercial St & Clay St
40.816764,-73.864747,2,Commonwealth Ave & Randall Ave
40.813844,-73.907853,1,Concord Ave & E 150th St
40.697577,-73.984044,2,Concord St & Oratory Pl
40.697506,-73.982285,2,Concord St & Prince St
40.643746,-73.970089,1,Coney Island Ave & Beverley Rd
40.578070,-73.959656,26,Coney Island Ave & Brighton Beach Ave
40.616606,-73.963699,1,Coney Island Ave & Elm Ave
40.631895,-73.966717,1,Coney Island Ave & Glenwood Rd
40.644538,-73.970317,2,Coney Island Ave & Hinckley Pl
40.617994,-73.963948,3,Coney Island Ave & Locust Ave
40.633725,-73.967185,1,Coney Island Ave & Newkirk Ave
40.580102,-73.959802,5,Coney Island Ave & Ocean View Ave
40.571413,-73.983822,4,Coney Island Pier
40.687679,-73.993338,1,Congress St & Court St
40.641733,-73.905351,1,Conklin Ave & E 92nd St
40.642288,-73.904494,1,Conklin Ave & E 93rd St
40.643211,-73.903066,3,Conklin Ave & E 95th St
40.644297,-73.901380,7,Conklin Ave & Rockaway Pkwy
40.678163,-74.014140,3,Conover St & Wolcott St
40.715228,-73.944499,3,Conselyea St & Graham Ave
40.715387,-73.942818,8,Conselyea St & Humboldt St
40.714914,-73.947851,1,Conselyea St & Leonard St
40.813510,-73.953111,3,Convent Ave & W 128th St
40.815846,-73.952868,2,Convent Ave & W 131st St
40.818401,-73.950860,1,Convent Ave & W 135th St
40.822123,-73.948081,8,Convent Ave & W 141st St
40.823347,-73.947199,3,Convent Ave & W 143rd St
40.824663,-73.946213,3,Convent Ave & W 145th St
40.827189,-73.944384,3,Convent Ave & W 149th St
40.828325,-73.943132,3,Convent Ave & W 151st St
40.679233,-73.904025,1,Conway St & Broadway
40.694478,-73.896463,1,Cooper Ave & 59th St
40.696118,-73.894423,2,Cooper Ave & 60th Ln
40.699826,-73.886767,2,Cooper Ave & 66th Pl
40.699674,-73.887733,1,Cooper Ave & 66th St
40.699965,-73.885842,1,Cooper Ave & 67th St
40.700463,-73.883414,2,Cooper Ave & 68th St
40.702189,-73.880156,1,Cooper Ave & 71st St
40.706535,-73.875165,1,Cooper Ave & 75th St
40.694744,-73.895790,1,Cooper Ave & 80th Ave
40.692426,-73.902779,1,Cooper Ave & Cooper St
40.693346,-73.900362,5,Cooper Ave & St Felix Ave
40.728911,-73.990378,4,Cooper Sq & E 7th St
40.879033,-73.909027,4,Corlear Ave & W 230th St
40.602350,-73.759494,1,Cornaga Ave & Gipson St
40.602796,-73.748805,10,Cornaga Ave & Nameoke St
40.700076,-73.905889,3,Cornelia St & Cypress Ave
40.807115,-73.855814,3,Cornell Ave & Bolton Ave
40.738173,-73.883626,1,Cornish Ave & Queens Blvd
40.740670,-73.850175,3,Corona Ave & 111th St
40.742034,-73.853590,12,Corona Ave & 54th Ave
40.741158,-73.851692,3,Corona Ave & 56th Ave
40.739992,-73.877108,1,Corona Ave & 87th St
40.742457,-73.872374,10,Corona Ave & 92nd St
40.739395,-73.877918,26,Corona Ave & Broadway
40.874417,-73.846043,2,Corsa Ave & Givan Ave
40.644629,-73.943124,2,Cortelyou Rd & Brooklyn Ave
40.643751,-73.958777,2,Cortelyou Rd & E 21st St
40.644814,-73.939334,1,Cortelyou Rd & E 40th St
40.644136,-73.957946,3,Cortelyou Rd & Flatbush Ave
40.644984,-73.935472,3,Cortelyou Rd & Troy Ave
40.644281,-73.952527,1,Cortelyou Rd & Veronica Pl
40.571099,-74.145672,11,Court Pl & Center St
40.746426,-73.943998,1,Court Sq & Jackson Ave
40.679502,-73.997283,2,Court St & 2nd Pl
40.677866,-73.998068,3,Court St & 4th Pl
40.671325,-74.001218,1,Court St & Bay St
40.668808,-74.002428,1,Court St & Bryant St
40.683741,-73.995232,2,Court St & Degraw St
40.674321,-73.999783,10,Court St & Hamilton Ave
40.691606,-73.991444,9,Court St & Livingston St
40.672618,-74.000595,5,Court St & Lorraine St
40.681724,-73.996209,1,Court St & President St
40.693058,-73.990724,4,Court St & Remsen St
40.690987,-73.991749,4,Court St & Schermerhorn St
40.690345,-73.992053,4,Court St & State St
40.675184,-73.999353,1,Court St & W 9th St
40.686453,-73.993930,4,Court St & Warren St
40.817983,-73.918870,1,Courtlandt Ave & E 151st St
40.820003,-73.917991,3,Courtlandt Ave & E 154th St
40.820660,-73.917682,1,Courtlandt Ave & E 155th St
40.823476,-73.916195,1,Courtlandt Ave & E 159th St
40.603375,-74.104728,1,Coverly Ave & Ocean Ter
40.692120,-73.906599,1,Covert St & Knickerbocker Ave
40.659743,-73.874275,1,Cozine Ave & Essex St
40.654171,-73.887244,1,Cozine Ave & Pennsylvania Ave
40.510518,-74.248289,3,Craig Ave & Main St
40.699397,-73.992082,19,Cranberry St & Henry St
40.699836,-73.993680,7,Cranberry St & Hicks St
40.700075,-73.994577,4,Cranberry St & Willow St
40.903151,-73.846571,1,Cranford Ave & Hoxie St
40.592328,-73.960710,1,Crawford Ave & Coney Island Ave
40.673962,-74.008017,1,Creamer St & Columbia St
40.671976,-74.000900,2,Creamer St & Court St
40.766753,-73.925962,1,Crescent St & 30th Dr
40.681627,-73.871554,1,Crescent St & Atlantic Ave
40.686601,-73.873128,2,Crescent St & Danforth St
40.853949,-73.903744,1,Creston Ave & E 180th St
40.852551,-73.905014,2,Creston Ave & E Burnside Ave
40.866619,-73.895442,1,Creston Ave & E Kingsbridge Rd
40.590883,-74.097433,1,Cromwell Ave & Jefferson St
40.605220,-74.012380,1,Cropsey Ave & 16th Ave
40.598772,-74.000746,1,Cropsey Ave & 21st Ave
40.595633,-73.996837,2,Cropsey Ave & 23rd Ave
40.605622,-74.013156,5,Cropsey Ave & Bay 11th St
40.604350,-74.010701,12,Cropsey Ave & Bay 14th St
40.599247,-74.001444,3,Cropsey Ave & Bay 26th St
40.596198,-73.997395,2,Cropsey Ave & Bay 32nd St
40.594507,-73.995441,4,Cropsey Ave & Bay 35th St
40.607236,-74.016242,1,Cropsey Ave & Bay 7th St
40.721384,-73.999063,3,Crosby St & Broome St
40.725244,-73.995811,4,Crosby St & E Houston St
40.720409,-73.999887,2,Crosby St & Grand St
40.723845,-73.996972,4,Crosby St & Prince St
40.832058,-73.857371,6,Cross Bronx Expy & Pugsley Ave
40.822499,-73.818440,4,Cross Bronx Exwy Svc Rd & Dewey Ave
40.788281,-73.816191,2,Cross Island Pkwy & 14th Ave
40.787459,-73.813046,7,Cross Island Pkwy & 14th Rd
40.853207,-73.789913,2,Cross St & City Island Ave
40.850350,-73.886401,2,Crotona Ave & E 182nd St
40.856168,-73.882468,7,Crotona Ave & E 189th St
40.857810,-73.881633,1,Crotona Ave & E Fordham Rd
40.850977,-73.885569,2,Crotona Ave & Grote St
40.858393,-73.881107,2,Crotona Ave & Southern Blvd
40.843752,-73.885029,1,Crotona Pkwy & Mohegan Ave
40.665079,-73.928718,1,Crown St & Rochester Ave
40.871423,-73.866145,1,Cruger Ave & Burke Ave
40.689620,-73.973127,1,Cumberland St & Dekalb Ave
40.697975,-73.974790,1,Cumberland St & Flushing Ave
40.698436,-73.903356,2,Cypress Ave & Centre St
40.699279,-73.904786,2,Cypress Ave & Hancock St
40.696754,-73.900519,2,Cypress Ave & Summerfield St
40.698807,-73.888176,2,Cypress Hills St & Cooper Ave
40.703199,-73.895418,4,Cypress Hills St & Fresh Pond Rd
40.644991,-73.980915,1,Dahill Rd & Albemarle Rd
40.616065,-74.025724,1,Dahlgren Pl & 92nd St
40.643425,-74.081484,2,Daniel Low Ter & Vine St
40.852016,-73.910146,1,Davidson Ave & W Tremont Ave
40.643835,-74.110710,1,Davis Ave & Delafield Pl
40.816326,-73.902983,1,Dawson St & Prospect Ave
40.896882,-73.844167,1,de Reimer Ave & Pitman Ave
40.683154,-73.979244,4,Dean St & 4th Ave
40.677033,-73.952727,4,Dean St & Bedford Ave
40.687951,-73.991486,1,Dean St & Boerum Pl
40.681834,-73.975838,1,Dean St & Flatbush Ave
40.675665,-73.927692,3,Dean St & Rochester Ave
40.675975,-73.933237,3,Dean St & Schenectady Ave
40.679383,-73.964080,1,Dean St & Washington Ave
40.716376,-73.937906,12,Debevoise Ave & Maspeth Ave
40.868051,-73.884199,1,Decatur Ave & Bedford Park Blvd
40.862997,-73.890619,1,Decatur Ave & E 193rd St
40.863528,-73.890117,1,Decatur Ave & E 194th St
40.864808,-73.888873,4,Decatur Ave & E 195th St
40.865945,-73.887557,4,Decatur Ave & E 197th St
40.870470,-73.880007,1,Decatur Ave & Mosholu Pkwy N
40.867122,-73.885694,1,Decatur Ave & Oliver Pl
40.681298,-73.934715,1,Decatur St & Lewis Ave
40.677681,-73.979600,1,Degraw St & 5th Ave
40.684816,-73.999081,1,Degraw St & Henry St
40.682909,-73.993052,1,Degraw St & Smith St
40.684564,-73.998165,3,Degraw St & Strong Pl
40.684020,-73.996232,1,Degraw St & Tompkins Pl
40.635245,-74.126307,1,Degroot Pl & Clove Rd
40.690348,-73.960319,1,Dekalb Ave & Classon Ave
40.689506,-73.970128,1,Dekalb Ave & Clermont Ave
40.689931,-73.981391,5,Dekalb Ave & Flatbush Ave Exn
40.689999,-73.963322,1,Dekalb Ave & Grand Ave
40.689885,-73.980364,10,Dekalb Ave & Hudson Ave
40.689866,-73.979518,1,Dekalb Ave & Rockwell Pl
40.689889,-73.964268,2,Dekalb Ave & Ryerson St
40.692031,-73.945648,1,Dekalb Ave & Tompkins Ave
40.689468,-73.969103,1,Dekalb Ave & Vanderbilt Ave
40.689673,-73.966135,1,Dekalb Ave & Washington Ave
40.632838,-74.106193,2,Dekay St & Bard Ave
40.629462,-74.122460,1,Delafield Ave & Rayfield Ct
40.717627,-73.984842,5,Delancey St & Attorney St
40.720354,-73.993783,11,Delancey St & Bowery
40.718207,-73.987454,7,Delancey St & Norfolk St
40.715890,-73.978835,5,Delancey St N & Lewis St
40.715639,-73.980026,4,Delancey St S & Cannon St
40.714835,-73.977569,4,Delancey St S & Mangin St
40.716654,-73.983389,4,Delancey St S & Pitt St
40.716145,-73.981722,2,Delancey St S & Sheriff St
40.723278,-74.008015,5,Desbrosses St & Hudson St
40.723511,-74.010357,1,Desbrosses St & Washington St
40.840063,-73.877337,2,Devoe Ave & E Tremont Ave
40.713318,-73.949270,2,Devoe St & Lorimer St
40.821696,-73.821007,1,Dewey Ave & Calhoun Ave
40.822184,-73.819619,2,Dewey Ave & E 177th St
40.554351,-74.151631,2,Dewey Ave & Giffords Ln
40.711007,-74.010765,3,Dey St & Church St
40.895131,-73.852156,1,Digney Ave & Pitman Ave
40.678654,-74.016272,1,Dikeman St & Ferris St
40.770339,-73.870683,2,Ditmars Blvd & 100th St
40.772340,-73.905335,2,Ditmars Blvd & 41st St
40.771834,-73.904615,1,Ditmars Blvd & 42nd St
40.768052,-73.898059,1,Ditmars Blvd & 71st St
40.768346,-73.895273,1,Ditmars Blvd & 74th St
40.770153,-73.877598,2,Ditmars Blvd & 93rd St
40.770436,-73.875943,13,Ditmars Blvd & 94th St
40.849692,-73.787419,2,Ditmars St & City Island Ave
40.653362,-73.906591,2,Ditmas Ave & Rockaway Ave
40.707532,-73.964427,6,Division Ave & Bedford Ave
40.707403,-73.959958,1,Division Ave & Havemeyer St
40.720422,-73.939700,1,Division Pl & Debevoise Ave
40.714224,-73.994903,2,Division St & Market St
40.714360,-73.992465,29,Division St & Pike St
40.628186,-74.147913,4,Dixon Ave & Morningstar Rd
40.764910,-73.972556,11,Doris C Freedman Pl & 5th Ave
40.608884,-74.093491,6,Douglas Rd & Emerson Dr
40.607428,-74.092044,2,Douglas Rd & Richmond Rd
40.768600,-73.747717,5,Douglaston Pkwy & 42nd Ave
40.742828,-73.733784,1,Douglaston Pkwy & Grand Central Pkwy
40.765315,-73.744235,10,Douglaston Pkwy & Northern Blvd
40.729315,-74.003680,7,Downing St & Bedford St
40.685733,-73.961306,1,Downing St & Quincy St
40.801838,-73.931402,31,Dr Martin Luther King Jr Blvd & 1st Ave
40.802757,-73.933553,30,Dr Martin Luther King Jr Blvd & 2nd Ave
40.809011,-73.948394,6,Dr Martin Luther King Jr Blvd & 7th Ave
40.810184,-73.951178,31,Dr Martin Luther King Jr Blvd & 8th Ave
40.815136,-73.957863,1,Dr Martin Luther King Jr Blvd & Old Broadway
40.805130,-73.939183,16,Dr Martin Luther King Jr Blvd & Park Ave
40.713875,-73.959823,1,Driggs Ave & Grand St
40.721707,-73.950631,1,Driggs Ave & Lorimer St
40.716470,-73.957030,2,Driggs Ave & N 6th St
40.713345,-73.960163,1,Driggs Ave & S 1st St
40.712713,-73.960561,2,Driggs Ave & S 2nd St
40.710755,-73.961817,2,Driggs Ave & S 5th St
40.709348,-73.962416,1,Driggs Ave & S 8th St
40.722242,-73.874160,3,Dry Harbor Rd & 63rd Ave
40.723087,-73.874319,5,Dry Harbor Rd & 82nd Pl
40.724851,-73.873094,9,Dry Harbor Rd & Caldwell Ave
40.720018,-73.873370,11,Dry Harbor Rd & Penelope Ave
40.715240,-74.005424,8,Duane St & Broadway
40.717459,-74.010638,7,Duane St & Greenwich St
40.716605,-74.008426,6,Duane St & W Broadway
40.630718,-74.090488,3,Duer Ln & Forest Ave
40.801308,-73.967772,4,Duke Ellington Blvd & Broadway
40.798042,-73.960049,3,Duke Ellington Blvd & Central Park W
40.799200,-73.962760,5,Duke Ellington Blvd & Columbus Ave
40.667521,-73.886183,1,Dumont Ave & Barbey St
40.666581,-73.892526,1,Dumont Ave & Vermont Ave
40.667785,-73.884411,2,Dumont Ave & Warwick St
40.877523,-73.866854,1,Duncomb Ave & E Gun Hill Rd
40.877099,-73.868132,2,Duncomb Ave & Olinville Ave
40.865574,-73.927271,20,Dyckman St & Broadway
40.867277,-73.929315,5,Dyckman St & Henshaw St
40.861627,-73.924743,6,Dyckman St & Nagle Ave
40.862627,-73.925387,2,Dyckman St & Post Ave
40.863617,-73.926018,1,Dyckman St & Sherman Ave
40.867830,-73.929969,3,Dyckman St & Staff St
40.864556,-73.926627,1,Dyckman St & Vermilyea Ave
40.755226,-73.996654,3,Dyer Ave & Lincoln Tunnel Expy
40.758380,-73.994368,2,Dyer Ave & W 41st St
40.641873,-73.894674,1,E 100th St & Ave K
40.645196,-73.898376,3,E 100th St & Flatlands Ave
40.789069,-73.950544,4,E 100th St & Park Ave
40.645660,-73.897665,2,E 101st St & Flatlands Ave
40.789685,-73.948139,5,E 102nd St & Lexington Ave
40.788681,-73.943826,2,E 103rd St & 2nd Ave
40.790939,-73.947221,1,E 104th St & Lexington Ave
40.791563,-73.948700,1,E 104th St & Park Ave
40.789949,-73.942928,4,E 105th St & 2nd Ave
40.791569,-73.946755,3,E 105th St & Lexington Ave
40.792932,-73.950004,1,E 105th St & Madison Ave
40.792986,-73.948009,3,E 106th St & Park Ave
40.648400,-73.893229,10,E 107th St & Flatlands Ave
40.794293,-73.947080,3,E 108th St & Park Ave
40.791569,-73.938660,5,E 109th St & 1st Ave
40.792561,-73.941040,4,E 109th St & 2nd Ave
40.795543,-73.948085,8,E 109th St & Madison Ave
40.794808,-73.946359,3,E 109th St & Park Ave
40.727852,-73.982235,4,E 10th St & Ave A
40.726876,-73.979914,6,E 10th St & Ave B
40.792199,-73.938200,8,E 110th St & 1st Ave
40.795539,-73.946167,6,E 110th St & Park Ave
40.796798,-73.947170,2,E 111th St & Madison Ave
40.796068,-73.945432,2,E 111th St & Park Ave
40.794436,-73.939576,5,E 112th St & 2nd Ave
40.795406,-73.941883,1,E 112th St & 3rd Ave
40.796816,-73.945245,3,E 112th St & Park Ave
40.794701,-73.936330,45,E 114th St & 1st Ave
40.795314,-73.935921,24,E 115th St & 1st Ave
40.798678,-73.943884,2,E 115th St & Park Ave
40.794377,-73.933648,19,E 115th St & Pleasant Ave
40.799247,-73.943099,5,E 116th St & Park Ave
40.795056,-73.933160,8,E 116th St & Pleasant Ave
40.796682,-73.934925,8,E 117th St & 1st Ave
40.797680,-73.937290,3,E 117th St & 2nd Ave
40.799300,-73.941126,4,E 117th St & Lexington Ave
40.799925,-73.942601,1,E 117th St & Park Ave
40.795732,-73.932669,5,E 117th St & Pleasant Ave
40.799253,-73.939062,1,E 118th St & 3rd Ave
40.796361,-73.932207,3,E 118th St & Pleasant Ave
40.797933,-73.933997,10,E 119th St & 1st Ave
40.798950,-73.936375,11,E 119th St & 2nd Ave
40.799888,-73.938608,3,E 119th St & 3rd Ave
40.800560,-73.940215,2,E 119th St & Lexington Ave
40.801187,-73.941674,1,E 119th St & Park Ave
40.731946,-73.990228,8,E 11th St & 4th Ave
40.639656,-73.967917,2,E 11th St & Cortelyou Rd
40.798667,-73.933463,2,E 120th St & 1st Ave
40.802554,-73.942975,4,E 120th St & Madison Ave
40.797643,-73.931267,13,E 120th St & Pleasant Ave
40.800909,-73.939088,1,E 120th St & Sylvan Pl
40.800192,-73.935457,7,E 121st St & 2nd Ave
40.801141,-73.937684,9,E 121st St & 3rd Ave
40.803174,-73.942525,4,E 121st St & Madison Ave
40.802441,-73.940765,1,E 121st St & Park Ave
40.800813,-73.934992,1,E 122nd St & 2nd Ave
40.801769,-73.937220,4,E 122nd St & 3rd Ave
40.802445,-73.938830,3,E 122nd St & Lexington Ave
40.803816,-73.942063,4,E 122nd St & Madison Ave
40.803188,-73.940573,3,E 122nd St & Park Ave
40.801506,-73.934558,9,E 123rd St & 2nd Ave
40.802394,-73.936767,6,E 123rd St & 3rd Ave
40.803074,-73.938380,2,E 123rd St & Lexington Ave
40.804439,-73.941609,2,E 123rd St & Madison Ave
40.800984,-73.931779,21,E 124th St & 1st Ave
40.803699,-73.937917,8,E 124th St & Lexington Ave
40.804454,-73.939675,1,E 124th St & Park Ave
40.803428,-73.933087,5,E 126th St & 2nd Ave
40.805051,-73.936933,2,E 126th St & Lexington Ave
40.805804,-73.938690,3,E 126th St & Park Ave
40.806302,-73.937931,5,E 127th St & Park Ave
40.807691,-73.939324,8,E 128th St & Madison Ave
40.806932,-73.937495,1,E 128th St & Park Ave
40.807550,-73.937041,4,E 129th St & Park Ave
40.730004,-73.983525,12,E 12th St & 1st Ave
40.731975,-73.988158,4,E 12th St & 3rd Ave
40.647344,-73.968433,1,E 12th St & Church Ave
40.808170,-73.936591,1,E 130th St & Park Ave
40.808803,-73.936129,1,E 131st St & Park Ave
40.803991,-73.922791,1,E 132nd St & Brown Pl
40.801685,-73.917318,5,E 132nd St & Cypress Ave
40.798576,-73.910884,2,E 132nd St & Locust Ave
40.809560,-73.935927,5,E 132nd St & Park Ave
40.802919,-73.920247,1,E 132nd St & Saint Anns Ave
40.802124,-73.916351,3,E 133rd St & I- 278
40.808788,-73.929983,1,E 134th St & 3rd Ave
40.805017,-73.921065,1,E 134th St & Brook Ave
40.805374,-73.921898,5,E 134th St & Brown Pl
40.804260,-73.919271,4,E 134th St & Saint Anns Ave
40.809543,-73.929195,3,E 135th St & 3rd Ave
40.808164,-73.926514,7,E 135th St & Alexander Ave
40.805640,-73.920597,1,E 135th St & Brook Ave
40.811521,-73.934929,4,E 135th St & Park Ave
40.804899,-73.918797,1,E 135th St & Saint Anns Ave
40.807228,-73.924295,11,E 135th St & Willis Ave
40.809378,-73.925587,2,E 137th St & Alexander Ave
40.804874,-73.914982,1,E 137th St & Cypress Ave
40.808420,-73.923314,1,E 137th St & Willis Ave
40.813700,-73.931399,5,E 138th St & I- 87
40.811097,-73.927269,1,E 138th St & Morris Ave
40.812581,-73.929244,4,E 138th St & Park Ave
40.806826,-73.917458,1,E 138th St & Saint Anns Ave
